"Plot Title: 1079716_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 1079716, SEN S/N: 1079716)","Intensity, Lux (LGR S/N: 1079716, SEN S/N: 1079716)"
480,04/24/15 02:59:30 AM,22.621,43.1
481,04/24/15 03:00:00 AM,22.621,53.8
482,04/24/15 03:00:30 AM,22.621,43.1
483,04/24/15 03:01:00 AM,22.621,43.1
484,04/24/15 03:01:30 AM,22.621,53.8
485,04/24/15 03:02:00 AM,22.621,53.8
486,04/24/15 03:02:30 AM,22.621,53.8
487,04/24/15 03:03:00 AM,22.621,53.8
488,04/24/15 03:03:30 AM,22.621,53.8
489,04/24/15 03:04:00 AM,22.621,53.8
490,04/24/15 03:04:30 AM,22.621,53.8
491,04/24/15 03:05:00 AM,22.621,53.8
492,04/24/15 03:05:30 AM,22.621,43.1
493,04/24/15 03:06:00 AM,22.621,43.1
494,04/24/15 03:06:30 AM,22.621,43.1
495,04/24/15 03:07:00 AM,22.621,53.8
496,04/24/15 03:07:30 AM,22.621,53.8
497,04/24/15 03:08:00 AM,22.621,53.8
498,04/24/15 03:08:30 AM,22.621,172.2
499,04/24/15 03:09:00 AM,22.621,161.5
500,04/24/15 03:09:30 AM,22.621,139.9
501,04/24/15 03:10:00 AM,22.621,161.5
502,04/24/15 03:10:30 AM,22.621,172.2
503,04/24/15 03:11:00 AM,22.717,139.9
504,04/24/15 03:11:30 AM,22.717,161.5
505,04/24/15 03:12:00 AM,22.717,150.7
506,04/24/15 03:12:30 AM,22.717,161.5
507,04/24/15 03:13:00 AM,22.812,150.7
508,04/24/15 03:13:30 AM,22.812,75.3
